,main_folder,seed,sample,cif_path,chain_iptm,chain_pair_iptm,chain_pair_pae_min,chain_ptm,fraction_disordered,has_clash,iptm,ptm,ranking_score,pdb_path,pdockq,avg_ipae
4351,salcis9,33,0,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-33_sample-0/model.cif,"[0.16, 0.16]","[[0.57, 0.16], [0.16, 0.71]]","[[0.76, 24.24], [21.23, 0.76]]","[0.57, 0.71]",0.14,0.0,0.16,0.62,0.32,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-33_sample-0/model.pdb,0.09003747751200636,22.735
4352,salcis9,44,1,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-44_sample-1/model.cif,"[0.15, 0.15]","[[0.55, 0.15], [0.15, 0.71]]","[[0.76, 25.48], [23.51, 0.76]]","[0.55, 0.71]",0.14,0.0,0.15,0.61,0.31,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-44_sample-1/model.pdb,0.07956066209848106,24.495
4353,salcis9,33,1,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-33_sample-1/model.cif,"[0.16, 0.16]","[[0.57, 0.16], [0.16, 0.71]]","[[0.76, 24.54], [21.14, 0.76]]","[0.57, 0.71]",0.13,0.0,0.16,0.61,0.31,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-33_sample-1/model.pdb,0.05457382838447526,22.84
4354,salcis9,83,1,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-83_sample-1/model.cif,"[0.14, 0.14]","[[0.55, 0.14], [0.14, 0.69]]","[[0.76, 27.48], [23.68, 0.76]]","[0.55, 0.69]",0.13,0.0,0.14,0.6,0.3,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-83_sample-1/model.pdb,0.12585184734298216,25.58
4355,salcis9,10,1,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-10_sample-1/model.cif,"[0.11, 0.11]","[[0.57, 0.11], [0.11, 0.69]]","[[0.76, 27.79], [27.36, 0.76]]","[0.57, 0.69]",0.14,0.0,0.11,0.59,0.27,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-10_sample-1/model.pdb,0.1412688417576632,27.575
4356,salcis9,10,0,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-10_sample-0/model.cif,"[0.11, 0.11]","[[0.57, 0.11], [0.11, 0.69]]","[[0.76, 28.06], [26.65, 0.76]]","[0.57, 0.69]",0.13,0.0,0.11,0.59,0.27,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-10_sample-0/model.pdb,0.023810670722622593,27.354999999999997
4357,salcis9,83,0,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-83_sample-0/model.cif,"[0.15, 0.15]","[[0.53, 0.15], [0.15, 0.7]]","[[0.76, 27.24], [23.45, 0.76]]","[0.53, 0.7]",0.14,0.0,0.15,0.61,0.31,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-83_sample-0/model.pdb,0.306482772773809,25.345
4358,salcis9,61,1,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-61_sample-1/model.cif,"[0.13, 0.13]","[[0.55, 0.13], [0.13, 0.71]]","[[0.76, 27.73], [24.97, 0.76]]","[0.55, 0.71]",0.13,0.0,0.13,0.61,0.29,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-61_sample-1/model.pdb,0.16262273012619374,26.35
4359,salcis9,61,0,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-61_sample-0/model.cif,"[0.12, 0.12]","[[0.56, 0.12], [0.12, 0.71]]","[[0.76, 28.39], [25.96, 0.76]]","[0.56, 0.71]",0.12,0.0,0.12,0.61,0.28,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-61_sample-0/model.pdb,0.02887292130558716,27.175
4360,salcis9,33,4,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-33_sample-4/model.cif,"[0.16, 0.16]","[[0.57, 0.16], [0.16, 0.71]]","[[0.76, 23.63], [21.11, 0.76]]","[0.57, 0.71]",0.12,0.0,0.16,0.61,0.31,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-33_sample-4/model.pdb,0.11776281582423667,22.369999999999997
4361,salcis9,33,3,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-33_sample-3/model.cif,"[0.15, 0.15]","[[0.58, 0.15], [0.15, 0.7]]","[[0.76, 24.95], [20.97, 0.76]]","[0.58, 0.7]",0.13,0.0,0.15,0.61,0.3,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-33_sample-3/model.pdb,0.06496185599332036,22.96
4362,salcis9,44,4,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-44_sample-4/model.cif,"[0.12, 0.12]","[[0.57, 0.12], [0.12, 0.7]]","[[0.76, 27.32], [25.82, 0.76]]","[0.57, 0.7]",0.12,0.0,0.12,0.6,0.28,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-44_sample-4/model.pdb,0.13814598846761988,26.57
4363,salcis9,44,3,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-44_sample-3/model.cif,"[0.14, 0.14]","[[0.57, 0.14], [0.14, 0.71]]","[[0.76, 25.7], [23.75, 0.76]]","[0.57, 0.71]",0.14,0.0,0.14,0.61,0.3,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-44_sample-3/model.pdb,0.06415954592996737,24.725
4364,salcis9,33,2,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-33_sample-2/model.cif,"[0.15, 0.15]","[[0.57, 0.15], [0.15, 0.71]]","[[0.76, 24.46], [21.37, 0.76]]","[0.57, 0.71]",0.12,0.0,0.15,0.62,0.31,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-33_sample-2/model.pdb,0.06483707944425653,22.915
4365,salcis9,44,2,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-44_sample-2/model.cif,"[0.12, 0.12]","[[0.57, 0.12], [0.12, 0.7]]","[[0.76, 27.6], [25.66, 0.76]]","[0.57, 0.7]",0.14,0.0,0.12,0.6,0.28,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-44_sample-2/model.pdb,0.06466716608623785,26.630000000000003
4366,salcis9,10,2,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-10_sample-2/model.cif,"[0.14, 0.14]","[[0.55, 0.14], [0.14, 0.7]]","[[0.76, 25.61], [23.66, 0.76]]","[0.55, 0.7]",0.13,0.0,0.14,0.6,0.29,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-10_sample-2/model.pdb,0.1029058419397578,24.634999999999998
4367,salcis9,83,2,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-83_sample-2/model.cif,"[0.11, 0.11]","[[0.56, 0.11], [0.11, 0.7]]","[[0.76, 28.56], [26.64, 0.76]]","[0.56, 0.7]",0.13,0.0,0.11,0.6,0.28,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-83_sample-2/model.pdb,0.019496861396450443,27.6
4368,salcis9,83,3,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-83_sample-3/model.cif,"[0.11, 0.11]","[[0.55, 0.11], [0.11, 0.71]]","[[0.76, 28.31], [26.76, 0.76]]","[0.55, 0.71]",0.14,0.0,0.11,0.6,0.28,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-83_sample-3/model.pdb,0.06701520156615962,27.535
4369,salcis9,10,4,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-10_sample-4/model.cif,"[0.14, 0.14]","[[0.55, 0.14], [0.14, 0.69]]","[[0.76, 26.72], [23.54, 0.76]]","[0.55, 0.69]",0.13,0.0,0.14,0.6,0.3,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-10_sample-4/model.pdb,0.2825328635086272,25.13
4370,salcis9,83,4,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-83_sample-4/model.cif,"[0.11, 0.11]","[[0.55, 0.11], [0.11, 0.7]]","[[0.76, 28.19], [27.18, 0.76]]","[0.55, 0.7]",0.12,0.0,0.11,0.6,0.27,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-83_sample-4/model.pdb,0.09029062671166513,27.685000000000002
4371,salcis9,10,3,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-10_sample-3/model.cif,"[0.12, 0.12]","[[0.57, 0.12], [0.12, 0.69]]","[[0.76, 28.15], [24.78, 0.76]]","[0.57, 0.69]",0.12,0.0,0.12,0.59,0.27,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-10_sample-3/model.pdb,0.018820003643183682,26.465
4372,salcis9,61,2,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-61_sample-2/model.cif,"[0.13, 0.13]","[[0.56, 0.13], [0.13, 0.71]]","[[0.76, 26.66], [22.84, 0.76]]","[0.56, 0.71]",0.13,0.0,0.13,0.61,0.29,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-61_sample-2/model.pdb,0.2857450151668657,24.75
4373,salcis9,61,3,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-61_sample-3/model.cif,"[0.09, 0.09]","[[0.58, 0.09], [0.09, 0.63]]","[[0.76, 30.87], [30.97, 0.76]]","[0.58, 0.63]",0.13,0.0,0.09,0.54,0.24,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-61_sample-3/model.pdb,0.23736182596294964,30.92
4374,salcis9,61,4,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-61_sample-4/model.cif,"[0.12, 0.12]","[[0.56, 0.12], [0.12, 0.71]]","[[0.76, 26.99], [24.85, 0.76]]","[0.56, 0.71]",0.13,0.0,0.12,0.61,0.28,./SalCIS9/output/SalCIS9_SalCIS8/salcis9/seed-61_sample-4/model.pdb,0.1771667186511177,25.92
4375,salcis9,44,0,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-44_sample-0/model.cif,"[0.05, 0.05]","[[0.57, 0.05], [0.05, 0.59]]","[[0.76, 28.38], [28.31, 0.76]]","[0.57, 0.59]",0.12,0.0,0.05,0.37,0.18,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-44_sample-0/model.pdb,0.02667733828713802,28.345
4376,salcis9,33,0,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-33_sample-0/model.cif,"[0.04, 0.04]","[[0.6, 0.04], [0.04, 0.51]]","[[0.76, 29.71], [30.59, 0.76]]","[0.6, 0.51]",0.09,0.0,0.04,0.35,0.15,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-33_sample-0/model.pdb,0.0,30.15
4377,salcis9,44,1,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-44_sample-1/model.cif,"[0.06, 0.06]","[[0.56, 0.06], [0.06, 0.61]]","[[0.76, 26.6], [28.4, 0.76]]","[0.56, 0.61]",0.12,0.0,0.06,0.38,0.18,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-44_sample-1/model.pdb,0.031127973619773167,27.5
4378,salcis9,33,1,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-33_sample-1/model.cif,"[0.05, 0.05]","[[0.59, 0.05], [0.05, 0.57]]","[[0.76, 29.62], [30.33, 0.76]]","[0.59, 0.57]",0.1,0.0,0.05,0.36,0.16,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-33_sample-1/model.pdb,0.0,29.975
4379,salcis9,83,1,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-83_sample-1/model.cif,"[0.06, 0.06]","[[0.57, 0.06], [0.06, 0.61]]","[[0.76, 28.18], [29.2, 0.76]]","[0.57, 0.61]",0.11,0.0,0.06,0.38,0.18,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-83_sample-1/model.pdb,0.03236806762456071,28.689999999999998
4380,salcis9,10,1,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-10_sample-1/model.cif,"[0.07, 0.07]","[[0.57, 0.07], [0.07, 0.56]]","[[0.76, 26.38], [27.42, 0.76]]","[0.57, 0.56]",0.14,0.0,0.07,0.36,0.19,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-10_sample-1/model.pdb,0.08452617940637723,26.9
4381,salcis9,10,0,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-10_sample-0/model.cif,"[0.05, 0.05]","[[0.59, 0.05], [0.05, 0.62]]","[[0.76, 28.32], [28.01, 0.76]]","[0.59, 0.62]",0.13,0.0,0.05,0.38,0.19,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-10_sample-0/model.pdb,0.0,28.165
4382,salcis9,83,0,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-83_sample-0/model.cif,"[0.06, 0.06]","[[0.56, 0.06], [0.06, 0.61]]","[[0.76, 25.5], [28.54, 0.76]]","[0.56, 0.61]",0.12,0.0,0.06,0.38,0.18,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-83_sample-0/model.pdb,0.027016767788874782,27.02
4383,salcis9,61,1,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-61_sample-1/model.cif,"[0.06, 0.06]","[[0.57, 0.06], [0.06, 0.63]]","[[0.76, 26.44], [27.49, 0.76]]","[0.57, 0.63]",0.1,0.0,0.06,0.4,0.18,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-61_sample-1/model.pdb,0.034500345438536306,26.965
4384,salcis9,61,0,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-61_sample-0/model.cif,"[0.07, 0.07]","[[0.56, 0.07], [0.07, 0.6]]","[[0.76, 25.45], [26.0, 0.76]]","[0.56, 0.6]",0.15,0.0,0.07,0.38,0.21,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-61_sample-0/model.pdb,0.15823190025397021,25.725
4385,salcis9,33,4,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-33_sample-4/model.cif,"[0.04, 0.04]","[[0.6, 0.04], [0.04, 0.52]]","[[0.76, 30.63], [30.71, 0.76]]","[0.6, 0.52]",0.1,0.0,0.04,0.35,0.15,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-33_sample-4/model.pdb,0.0,30.67
4386,salcis9,33,3,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-33_sample-3/model.cif,"[0.07, 0.07]","[[0.56, 0.07], [0.07, 0.62]]","[[0.76, 25.32], [25.89, 0.76]]","[0.56, 0.62]",0.09,0.0,0.07,0.39,0.18,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-33_sample-3/model.pdb,0.2237945163681913,25.605
4387,salcis9,44,4,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-44_sample-4/model.cif,"[0.05, 0.05]","[[0.59, 0.05], [0.05, 0.61]]","[[0.76, 29.67], [29.95, 0.76]]","[0.59, 0.61]",0.12,0.0,0.05,0.38,0.17,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-44_sample-4/model.pdb,0.0,29.810000000000002
4388,salcis9,44,3,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-44_sample-3/model.cif,"[0.04, 0.04]","[[0.59, 0.04], [0.04, 0.58]]","[[0.76, 31.1], [31.13, 0.76]]","[0.59, 0.58]",0.07,0.0,0.04,0.36,0.14,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-44_sample-3/model.pdb,0.0,31.115000000000002
4389,salcis9,33,2,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-33_sample-2/model.cif,"[0.06, 0.06]","[[0.58, 0.06], [0.06, 0.61]]","[[0.76, 27.19], [28.88, 0.76]]","[0.58, 0.61]",0.14,0.0,0.06,0.38,0.2,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-33_sample-2/model.pdb,0.03390568744651147,28.035
4390,salcis9,44,2,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-44_sample-2/model.cif,"[0.05, 0.05]","[[0.6, 0.05], [0.05, 0.58]]","[[0.76, 30.27], [30.67, 0.76]]","[0.6, 0.58]",0.1,0.0,0.05,0.36,0.16,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-44_sample-2/model.pdb,0.0,30.47
4391,salcis9,10,2,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-10_sample-2/model.cif,"[0.04, 0.04]","[[0.59, 0.04], [0.04, 0.57]]","[[0.76, 31.4], [31.51, 0.76]]","[0.59, 0.57]",0.13,0.0,0.04,0.36,0.17,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-10_sample-2/model.pdb,0.0,31.455
4392,salcis9,83,2,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-83_sample-2/model.cif,"[0.06, 0.06]","[[0.58, 0.06], [0.06, 0.55]]","[[0.76, 27.2], [28.16, 0.76]]","[0.58, 0.55]",0.1,0.0,0.06,0.35,0.17,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-83_sample-2/model.pdb,0.04794105440790118,27.68
4393,salcis9,83,3,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-83_sample-3/model.cif,"[0.06, 0.06]","[[0.54, 0.06], [0.06, 0.56]]","[[0.76, 26.2], [28.86, 0.76]]","[0.54, 0.56]",0.14,0.0,0.06,0.36,0.19,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-83_sample-3/model.pdb,0.048219997755566055,27.53
4394,salcis9,10,4,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-10_sample-4/model.cif,"[0.04, 0.04]","[[0.61, 0.04], [0.04, 0.59]]","[[0.76, 30.42], [30.57, 0.76]]","[0.61, 0.59]",0.12,0.0,0.04,0.37,0.17,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-10_sample-4/model.pdb,0.0,30.495
4395,salcis9,83,4,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-83_sample-4/model.cif,"[0.06, 0.06]","[[0.57, 0.06], [0.06, 0.61]]","[[0.76, 27.08], [28.6, 0.76]]","[0.57, 0.61]",0.09,0.0,0.06,0.38,0.17,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-83_sample-4/model.pdb,0.08365134964812458,27.84
4396,salcis9,10,3,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-10_sample-3/model.cif,"[0.04, 0.04]","[[0.62, 0.04], [0.04, 0.56]]","[[0.76, 31.05], [31.25, 0.76]]","[0.62, 0.56]",0.13,0.0,0.04,0.36,0.17,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-10_sample-3/model.pdb,0.0,31.15
4397,salcis9,61,2,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-61_sample-2/model.cif,"[0.06, 0.06]","[[0.59, 0.06], [0.06, 0.58]]","[[0.76, 27.65], [27.94, 0.76]]","[0.59, 0.58]",0.15,0.0,0.06,0.37,0.19,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-61_sample-2/model.pdb,0.041057920819869094,27.795
4398,salcis9,61,3,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-61_sample-3/model.cif,"[0.04, 0.04]","[[0.6, 0.04], [0.04, 0.58]]","[[0.76, 31.16], [31.4, 0.76]]","[0.6, 0.58]",0.14,0.0,0.04,0.36,0.17,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-61_sample-3/model.pdb,0.0,31.28
4399,salcis9,61,4,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-61_sample-4/model.cif,"[0.05, 0.05]","[[0.58, 0.05], [0.05, 0.52]]","[[0.76, 28.17], [29.09, 0.76]]","[0.58, 0.52]",0.06,0.0,0.05,0.34,0.14,./SalCIS9/output/SalCIS9_SalCIS1/salcis9/seed-61_sample-4/model.pdb,0.06664766189140464,28.630000000000003
4400,salcis9,44,0,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-44_sample-0/model.cif,"[0.1, 0.1]","[[0.66, 0.1], [0.1, 0.83]]","[[0.76, 25.06], [26.02, 0.76]]","[0.66, 0.83]",0.06,0.0,0.1,0.58,0.23,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-44_sample-0/model.pdb,0.10314504862802291,25.54
4401,salcis9,33,0,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-33_sample-0/model.cif,"[0.11, 0.11]","[[0.66, 0.11], [0.11, 0.82]]","[[0.76, 21.63], [22.57, 0.76]]","[0.66, 0.82]",0.04,0.0,0.11,0.59,0.22,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-33_sample-0/model.pdb,0.13444840160627064,22.1
4402,salcis9,44,1,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-44_sample-1/model.cif,"[0.11, 0.11]","[[0.67, 0.11], [0.11, 0.82]]","[[0.76, 25.16], [26.98, 0.76]]","[0.67, 0.82]",0.09,0.0,0.11,0.58,0.25,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-44_sample-1/model.pdb,0.08597674033543537,26.07
4403,salcis9,33,1,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-33_sample-1/model.cif,"[0.07, 0.07]","[[0.68, 0.07], [0.07, 0.83]]","[[0.76, 26.31], [25.81, 0.76]]","[0.68, 0.83]",0.06,0.0,0.07,0.58,0.21,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-33_sample-1/model.pdb,0.08762646658916796,26.06
4404,salcis9,83,1,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-83_sample-1/model.cif,"[0.48, 0.48]","[[0.7, 0.48], [0.48, 0.83]]","[[0.76, 7.05], [8.86, 0.76]]","[0.7, 0.83]",0.07,0.0,0.48,0.7,0.56,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-83_sample-1/model.pdb,0.27144583273482836,7.955
4405,salcis9,10,1,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-10_sample-1/model.cif,"[0.1, 0.1]","[[0.66, 0.1], [0.1, 0.83]]","[[0.76, 23.1], [19.8, 0.76]]","[0.66, 0.83]",0.07,0.0,0.1,0.59,0.24,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-10_sample-1/model.pdb,0.15333819613681943,21.450000000000003
4406,salcis9,10,0,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-10_sample-0/model.cif,"[0.1, 0.1]","[[0.67, 0.1], [0.1, 0.83]]","[[0.76, 19.24], [19.91, 0.76]]","[0.67, 0.83]",0.07,0.0,0.1,0.59,0.23,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-10_sample-0/model.pdb,0.04836819967131243,19.575
4407,salcis9,83,0,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-83_sample-0/model.cif,"[0.48, 0.48]","[[0.7, 0.48], [0.48, 0.82]]","[[0.76, 6.85], [8.78, 0.76]]","[0.7, 0.82]",0.06,0.0,0.48,0.7,0.55,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-83_sample-0/model.pdb,0.2950340394222266,7.8149999999999995
4408,salcis9,61,1,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-61_sample-1/model.cif,"[0.11, 0.11]","[[0.65, 0.11], [0.11, 0.83]]","[[0.76, 21.21], [19.14, 0.76]]","[0.65, 0.83]",0.09,0.0,0.11,0.59,0.26,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-61_sample-1/model.pdb,0.18761594957569003,20.175
4409,salcis9,61,0,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-61_sample-0/model.cif,"[0.13, 0.13]","[[0.65, 0.13], [0.13, 0.83]]","[[0.76, 19.46], [20.23, 0.76]]","[0.65, 0.83]",0.07,0.0,0.13,0.59,0.25,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-61_sample-0/model.pdb,0.12846001865840453,19.845
4410,salcis9,33,4,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-33_sample-4/model.cif,"[0.08, 0.08]","[[0.66, 0.08], [0.08, 0.83]]","[[0.76, 23.64], [24.47, 0.76]]","[0.66, 0.83]",0.09,0.0,0.08,0.58,0.23,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-33_sample-4/model.pdb,0.1596643228826683,24.055
4411,salcis9,33,3,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-33_sample-3/model.cif,"[0.14, 0.14]","[[0.67, 0.14], [0.14, 0.83]]","[[0.76, 23.17], [25.05, 0.76]]","[0.67, 0.83]",0.07,0.0,0.14,0.58,0.26,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-33_sample-3/model.pdb,0.10554635131918295,24.11
4412,salcis9,44,4,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-44_sample-4/model.cif,"[0.11, 0.11]","[[0.67, 0.11], [0.11, 0.82]]","[[0.76, 22.41], [21.48, 0.76]]","[0.67, 0.82]",0.07,0.0,0.11,0.59,0.24,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-44_sample-4/model.pdb,0.10033793540458456,21.945
4413,salcis9,44,3,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-44_sample-3/model.cif,"[0.08, 0.08]","[[0.67, 0.08], [0.08, 0.82]]","[[0.76, 24.71], [23.87, 0.76]]","[0.67, 0.82]",0.07,0.0,0.08,0.58,0.22,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-44_sample-3/model.pdb,0.1709672500903699,24.29
4414,salcis9,33,2,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-33_sample-2/model.cif,"[0.11, 0.11]","[[0.67, 0.11], [0.11, 0.82]]","[[0.76, 22.94], [22.39, 0.76]]","[0.67, 0.82]",0.04,0.0,0.11,0.59,0.22,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-33_sample-2/model.pdb,0.1261285495312039,22.665
4415,salcis9,44,2,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-44_sample-2/model.cif,"[0.12, 0.12]","[[0.66, 0.12], [0.12, 0.82]]","[[0.76, 22.29], [19.78, 0.76]]","[0.66, 0.82]",0.06,0.0,0.12,0.59,0.24,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-44_sample-2/model.pdb,0.169353231536941,21.035
4416,salcis9,10,2,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-10_sample-2/model.cif,"[0.13, 0.13]","[[0.66, 0.13], [0.13, 0.84]]","[[0.76, 19.23], [19.85, 0.76]]","[0.66, 0.84]",0.09,0.0,0.13,0.6,0.26,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-10_sample-2/model.pdb,0.18149558545488997,19.54
4417,salcis9,83,2,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-83_sample-2/model.cif,"[0.44, 0.44]","[[0.69, 0.44], [0.44, 0.82]]","[[0.76, 8.4], [9.93, 0.76]]","[0.69, 0.82]",0.07,0.0,0.44,0.69,0.53,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-83_sample-2/model.pdb,0.24333613235384485,9.165
4418,salcis9,83,3,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-83_sample-3/model.cif,"[0.44, 0.44]","[[0.69, 0.44], [0.44, 0.83]]","[[0.76, 8.89], [9.81, 0.76]]","[0.69, 0.83]",0.07,0.0,0.44,0.69,0.53,./SalCIS9/output/SalCIS9_SalCIS16B/salcis9/seed-83_sample-3/model.pdb,0.24390805516957353,9.350000000000001
